parent,distance,pcode,importance,biz_ext,recommend,type,photos,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,adname,children,alias,tel,id,tag,event,entr_location,indoor_map,email,timestamp,website,address,adcode,pname,biz_type,cityname,postcode,match,business_area,indoor_data,childtype,exit_location,name,location,shopid,navi_poiid,groupbuy_num,longitude_gcj02,latitude_gcj02,longitude_wgs84,latitude_wgs84,typecode_single,大类,中类,小类
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413527812,180200,2,[],20,天河区,[],[],[],BZ7QP702AH,[],[],[],0,[],2022-05-27 11:34:55,[],天河区,440106,广东省,[],广州市,[],0,五山,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广园收费站(S4华南快速出口),"113.360843,23.145856",[],[],0,113.360843,23.145856,113.35534997908492,23.14837713868966,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413538001,180200,2,[],20,天河区,[],[],[],B0FFGQ8UBT,[],[],[],0,[],2022-05-27 23:50:30,[],天河区,440106,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],科韵路收费站(S15沈海高速广州支线入口),"113.379340,23.150737",[],[],0,113.37934,23.150737,113.37382329370986,23.15323352578065,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413538001,180200,2,[],20,天河区,[],[],[],B0FFGQ5YR9,[],[],[],0,[],2022-04-18 13:19:14,[],白云山区,440106,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],科韵路服务区(S15沈海高速广州支线入口),"113.380147,23.151566",[],[],0,113.380147,23.151566,113.37462950404752,23.154061465650724,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413538000,180200,2,[],20,天河区,[],[],[],B0FFGQ4Q70,[],[],[],0,[],2022-04-16 14:53:14,[],白云山区,440106,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],科韵路服务区(S15沈海高速广州支线出口),"113.379664,23.150167",[],[],0,113.379664,23.150167,113.37414703548704,23.152663450527346,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413521820,180200,2,[],20,海珠区,[],[],[],B0FFH1I8G7,[],[],[],0,[],2022-05-27 12:00:38,[],海珠区,440105,广东省,[],广州市,[],0,琶洲村,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],新洲收费站(S4华南快速入口北向),"113.351549,23.099802",[],[],0,113.351549,23.099802,113.34607477454476,23.1023566497452,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413524800,180200,2,[],20,天河区,[],[],[],BZ7QP702PT,[],[],[],0,[],2022-05-28 15:44:21,[],天河区,440106,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S4华南快速出口),"113.352554,23.119386",[],[],0,113.352554,23.119386,113.3470766472092,23.121930908456505,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413521820,180200,2,[],20,海珠区,[],[],[],B0FFH1I7XN,[],[],[],0,[],2022-06-01 11:08:50,[],海珠区,440105,广东省,[],广州市,[],0,琶洲村,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],新洲收费站(S4华南快速入口南向),"113.350613,23.097283",[],[],0,113.350613,23.097283,113.34514063350603,23.099840289241182,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413428701,180200,2,[],20,海珠区,[],[],[],B0FFGQ4OED,[],[],[],0,[],2022-05-31 02:31:09,[],海珠区,440105,广东省,[],广州市,[],0,华洲,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],土华收费站(S81广州环城高速出口),"113.345140,23.068285",[],[],0,113.34514,23.068285,113.33967980735078,23.070864084219394,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;服务区;高速服务区,[],0,3413521800,180300,2,[],20,海珠区,[],[],[],B00140U8CQ,[],[],"113.351496,23.091331",0,[],2022-06-01 16:07:05,[],海珠区,440105,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],赤沙加油站,"113.351921,23.091724",[],[],0,113.351921,23.091724,113.34644665991291,23.09428138338446,180300,道路附属设施,服务区,高速服务区
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413521810,180200,2,[],20,海珠区,[],[],[],B0FFGCXEAJ,[],[],[],0,[],2022-06-01 19:16:58,[],海珠区,440105,广东省,[],广州市,[],0,琶洲村,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],新洲连接线(S4华南快速出口新洲方向),"113.351442,23.097698",[],[],0,113.351442,23.097698,113.34596810997188,23.100253704672895,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413522800,180200,2,[],20,海珠区,[],[],[],B0FFGCXEAL,[],[],[],0,[],2022-05-31 02:37:21,[],海珠区,440105,广东省,[],广州市,[],0,琶洲村,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],新洲收费站(S4华南快速出口番禺方向),"113.350881,23.100219",[],[],0,113.350881,23.100219,113.34540794838894,23.10277461240046,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;警示信息;违章停车,[],0,3413535410,180104,2,[],20,天河区,[],[],[],B0FFK2WC8B,[],[],[],0,[],2022-05-28 20:46:12,[],天河区,440106,广东省,[],广州市,[],0,东圃,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],珠吉路,"113.427098,23.128004",[],[],0,113.427098,23.128004,113.4215913613082,23.130512459144605,180104,道路附属设施,警示信息,违章停车
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413526811,180200,2,[],20,天河区,[],[],[],B0FFH1IA1K,[],[],[],0,[],2022-05-28 02:08:56,[],天河区,440106,广东省,[],广州市,[],0,五山,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],中山大道收费站(S4华南快速入口东北向),"113.356508,23.136874",[],[],0,113.356508,23.136874,113.35102262686657,23.139405395807945,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413526801,180200,2,[],20,天河区,[],[],[],B0FFGQ7104,[],[],[],0,[],2022-05-31 12:41:28,[],天河区,440106,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],中山大道收费站(S4华南快速出口韶关方向),"113.356382,23.134451",[],[],0,113.356382,23.134451,113.35089700424948,23.136983564092,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413525800,180200,2,[],20,天河区,[],[],[],B0FFGQ7Y7X,[],[],[],0,[],2022-04-19 00:20:31,[],天河区,440106,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],黄埔大道收费站(S4华南快速出口石牌方向),"113.351392,23.125577",[],[],0,113.351392,23.125577,113.34591629771909,23.12812135751088,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413435000,180200,2,[],20,番禺区,[],[],[],B0FFGQ7FHF,[],[],[],0,[],2022-06-01 02:45:42,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],大学城收费站(S73南沙港快速出口),"113.376806,23.043854",[],[],0,113.376806,23.043854,113.37129908327536,23.04639722910892,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413435000,180200,2,[],20,番禺区,[],[],[],B0FFGQ72H1,[],[],[],0,[],2022-06-01 19:54:26,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],大学城收费站(S73南沙港快速出口),"113.376510,23.043966",[],[],0,113.37651,23.043966,113.37100338029656,23.046509483204424,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413526800,180200,2,[],20,天河区,[],[],[],B0FFH1IANY,[],[],[],0,[],2022-04-19 06:20:39,[],天河区,440106,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],中山大道收费站(S4华南快速入口南向),"113.351394,23.133760",[],[],0,113.351394,23.13376,113.34591773544986,23.13630106370378,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413427701,180200,2,[],20,海珠区,[],[],[],B0FFH1IE59,[],[],[],0,[],2022-05-31 19:30:30,[],海珠区,440105,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],匝道(S4华南快速出口),"113.344615,23.059640",[],[],0,113.344615,23.05964,113.33915640052012,23.062223707326183,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413526811,180200,2,[],20,天河区,[],[],[],B0FFGQ7HUE,[],[],[],0,[],2022-05-30 09:01:08,[],天河区,440106,广东省,[],广州市,[],0,五山,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],中山大道收费站(S4华南快速出口番禺方向),"113.356232,23.137297",[],[],0,113.356232,23.137297,113.35074706230188,23.139828668214022,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413527812,180200,2,[],20,天河区,[],[],[],B0FFITZI7X,[],[],[],0,[],2022-05-30 19:08:27,[],天河区,440106,广东省,[],广州市,[],0,五山,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广园收费站(广园快速路出口五山路方向),"113.360973,23.145926",[],[],0,113.360973,23.145926,113.3554797712693,23.14844691718384,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;服务区;高速服务区,[],0,3413533920,180300,2,[],20,黄埔区,[],[],[],BZ7QP801GQ,[],[],"113.490323,23.114889",0,[],2022-06-01 09:50:28,[],黄埔区,440112,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],服务区,"113.490808,23.114727",[],[],0,113.490808,23.114727,113.48546942193816,23.117383970856164,180300,道路附属设施,服务区,高速服务区
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413527812,180200,2,[],20,天河区,[],[],[],B0FFITZI8X,[],[],[],0,[],2022-04-17 23:46:05,[],天河区,440106,广东省,[],广州市,[],0,五山,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],广园收费站(广园快速路出口广州长隆方向),"113.360973,23.145926",[],[],0,113.360973,23.145926,113.3554797712693,23.14844691718384,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413428701,180200,2,[],20,海珠区,[],[],[],B0FFGQ8MPR,[],[],[],0,[],2022-05-27 06:07:23,[],海珠区,440105,广东省,[],广州市,[],0,华洲,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],土华收费站(S4华南快速出口),"113.345544,23.067004",[],[],0,113.345544,23.067004,113.34008312382444,23.06958290403905,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413531901,180200,2,[],20,黄埔区,[],[],[],B0FFFAHFMK,[],[],[],0,[],2022-04-17 19:15:58,[],黄埔区,440112,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],黄埔收费站(S3广深沿江高速东向),"113.491841,23.093349",[],[],0,113.491841,23.093349,113.48650744778212,23.096017891310343,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413428701,180200,2,[],20,海珠区,[],[],[],B0FFGQ6FFO,[],[],[],0,[],2022-05-28 07:42:57,[],海珠区,440105,广东省,[],广州市,[],0,华洲,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S81广州环城高速出口),"113.344354,23.068232",[],[],0,113.344354,23.068232,113.33889531766732,23.07081252186912,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413427721,180200,2,[],20,海珠区,[],[],[],B0FFGQ8TLP,[],[],[],0,[],2022-05-31 00:05:17,[],海珠区,440105,广东省,[],广州市,[],0,华洲,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S81广州环城高速出口),"113.344979,23.066538",[],[],0,113.344979,23.066538,113.33951923401126,23.069118115436783,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;服务区;高速服务区,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a844abbb39178f96a45b5e3c67a04d28'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5518c1cd2c917e21fd247a124fb00cf3'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/41033403c37f68648ed07e9b02e815b8'}]",0,3413538910,180300,2,[],20,黄埔区,[],[],[],B0FFH05FSR,[],[],"113.491213,23.154255",0,[],2022-06-01 10:40:03,[],塱尾南街29号,440112,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],火村服务区,"113.489871,23.153992",[],F49F011044_776625,0,113.489871,23.153992,113.4845265295148,23.156630484242903,180300,道路附属设施,服务区,高速服务区
B00140AM0Y,[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413435000,180200,2,[],20,番禺区,[],[],[],B0FFGQ5X0G,[],[],[],0,[],2022-05-28 13:02:59,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",0,[],大学城收费站(S73南沙港快速出口广州城区方向),"113.377062,23.044379",[],[],0,113.377062,23.044379,113.37155478663352,23.04692174478292,180200,道路附属设施,收费站,收费站
B00140AM0Y,[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413435000,180200,2,[],20,番禺区,[],[],[],B0FFGQ88OF,[],[],[],0,[],2022-05-27 18:18:58,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",0,[],大学城收费站(S73南沙港快速入口广州城区方向),"113.376745,23.044366",[],[],0,113.376745,23.044366,113.3712381107954,23.046909071300902,180200,道路附属设施,收费站,收费站
B00140AM0Y,[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413435000,180200,2,[],20,番禺区,[],[],[],B0FFGQ4VXJ,[],[],[],0,[],2022-05-30 23:24:56,[],番禺区,440113,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",0,[],大学城连接线(S73南沙港快速入口虎门大桥方向),"113.376958,23.043053",[],[],0,113.376958,23.043053,113.37145098288111,23.045596419110066,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413531901,180200,2,[],20,黄埔区,[],[],[],B0FFFAHFMT,[],[],[],0,[],2022-04-17 01:23:53,[],黄埔区,440112,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],黄埔收费站(S3广深沿江高速西向),"113.492329,23.093886",[],[],0,113.492329,23.093886,113.486997109279,23.096556127424403,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413524810,180200,2,[],20,天河区,[],[],[],BZ7QP702PG,[],[],[],0,[],2022-05-27 22:59:55,[],天河区,440106,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S4华南快速入口华南快速北行方向),"113.352470,23.119706",[],[],0,113.35247,23.119706,113.34699277424956,23.122250919075103,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': '4.2'}",0,道路附属设施;服务区;高速加油站服务区,[],0,3413427711,180301,2,[],20,海珠区,[],[],[],B00140U524,[],[],"113.344473,23.06258",0,[],2022-06-01 17:20:42,[],海珠区,440105,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],加油站,"113.344242,23.062020",[],[],0,113.344242,23.06202,113.33878395552075,23.06460336595949,180301,道路附属设施,服务区,高速加油站服务区
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413544000,180200,2,[],20,黄埔区,[],[],[],B0FFGQ7KNY,[],[],[],0,[],2022-05-28 08:06:37,[],黄埔区,440112,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],笔村收费站(广园快速路出口),"113.502323,23.118278",[],[],0,113.502323,23.118278,113.497024531433,23.120968165725166,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;服务区;高速服务区,[],0,3413527710,180300,2,[],20,天河区,[],[],[],BZ7QP702WV,[],[],"113.341394,23.146574",0,[],2022-06-01 16:03:54,[],天河区,440106,广东省,[],广州市,[],0,五山,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],服务区,"113.341216,23.146714",[],[],0,113.341216,23.146714,113.33575808083764,23.149267998868904,180300,道路附属设施,服务区,高速服务区
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413544000,180200,2,[],20,黄埔区,[],[],[],B0FFFMDYKA,[],[],[],0,[],2022-06-01 16:03:32,[],黄埔区,440112,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],笔村连接线(G0425广澳高速出口),"113.501504,23.119205",[],[],0,113.501504,23.119205,113.49620258582324,23.121892317535927,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;服务区;高速服务区,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/825171c577845c343f172c3a11e34858'}]",0,3413538910,180300,2,[],20,黄埔区,[],[],[],B0FFHNWSPT,[],[],"113.490326,23.152472",0,[],2022-06-01 10:37:16,[],黄埔区,440112,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],火村服务区,"113.490987,23.152905",[],[],0,113.490987,23.152905,113.4856464694212,23.1555472335138,180300,道路附属设施,服务区,高速服务区
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413623912,180200,2,[],20,天河区,[],[],[],B0FFH1IADG,[],[],[],0,[],2022-05-30 04:17:54,[],天河区,440106,广东省,[],广州市,[],0,龙洞,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],龙洞收费站(S4华南快速出口),"113.371780,23.195044",[],[],0,113.37178,23.195044,113.36626834938149,23.197531784209502,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413634700,180200,2,[],20,黄埔区,[],[],[],BZ7RP800F9,[],[],[],0,[],2022-05-30 18:00:42,[],黄埔区,440112,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],黄麻服务区(S8广佛肇高速入口),"113.463886,23.199700",[],[],0,113.463886,23.1997,113.45845462291256,23.202249180757025,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413722921,180200,2,[],20,白云区,[],[],[],B0FFH1IAEP,[],[],[],0,[],2022-05-30 04:16:24,[],白云区,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S4华南快速出口),"113.370725,23.274000",[],[],0,113.370725,23.274,113.36520921663887,23.276462856182228,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413722921,180200,2,[],20,白云区,[],[],[],B0FFH1I997,[],[],[],0,[],2022-05-29 10:16:45,[],白云区,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],收费站(S4华南快速入口),"113.370749,23.274073",[],[],0,113.370749,23.274073,113.3652331815991,23.276535805305254,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413623912,180200,2,[],20,天河区,[],[],[],B0FFH2PZ5Q,[],[],[],0,[],2022-05-28 07:40:53,[],龙洞东路与龙洞东园一横路交叉口东200米,440106,广东省,[],广州市,[],0,龙洞,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],龙洞收费站(S4华南快速入口),"113.371981,23.195082",[],[],0,113.371981,23.195082,113.36646910376348,23.1975695333124,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413634602,180200,2,[],20,黄埔区,[],[],[],BZ7RP800DE,[],[],[],0,[],2022-05-29 12:10:50,[],黄埔区,440112,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],黄麻收费站(S8广佛肇高速出口),"113.462079,23.200507",[],[],0,113.462079,23.200507,113.45664238150228,23.20305143232689,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413625701,180200,2,[],20,白云区,[],[],[],B0FFGQBFJ4,[],[],[],0,[],2022-05-30 18:45:35,[],沙太立交与同宝路交叉口北180米,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],沙太收费站(S8华南快速入口),"113.341784,23.208912",[],[],0,113.341784,23.208912,113.3363207197358,23.211441677738765,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413730620,180200,2,[],20,白云区,[],[],[],BZ7SP8005K,[],[],[],0,[],2022-04-22 01:35:31,[],白云区,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],八斗收费站(S2广河高速入口),"113.452540,23.257815",[],[],0,113.45254,23.257815,113.44707395798008,23.26031826948988,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413625700,180200,2,[],20,白云区,[],[],[],B0FFGQ648U,[],[],[],0,[],2022-05-31 10:49:30,[],白云区,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],沙太收费站(S8华南快速出口),"113.341542,23.208933",[],[],0,113.341542,23.208933,113.33607919334104,23.211463114924957,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413730620,180200,2,[],20,白云区,[],[],[],BZ7SP8005L,[],[],[],0,[],2022-05-29 09:24:55,[],白云区,440111,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],八斗收费站(S2广河高速出口),"113.452764,23.257941",[],[],0,113.452764,23.257941,113.44729850959165,23.260444709365263,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413635822,180200,2,[],20,黄埔区,[],[],[],B0FFFE35I4,[],[],[],0,[],2022-04-22 09:54:16,[],黄埔区,440112,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],长平收费站(G4京港澳高速出口),"113.484928,23.214848",[],[],0,113.484928,23.214848,113.47956246018244,23.217449378313177,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413626900,180200,2,[],20,天河区,[],[],[],BZ7RP701IL,[],[],[],0,[],2022-05-27 01:50:28,[],天河区,440106,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],凤凰收费站(S4华南快速入口东南向),"113.364550,23.216852",[],[],0,113.36455,23.216852,113.35904651424644,23.219341385614804,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413626900,180200,2,[],20,天河区,[],[],[],BZ7RP701IM,[],[],[],0,[],2022-05-28 01:20:18,[],天河区,440106,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],凤凰收费站(S4华南快速出口渔沙坦方向),"113.365046,23.216893",[],[],0,113.365046,23.216893,113.35954179378568,23.21938168197141,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413633802,180200,2,[],20,黄埔区,[],[],[],BZ7RP800EB,[],[],[],0,[],2022-05-28 22:09:18,[],黄埔区,440112,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],萝岗收费站(S8广佛肇高速入口),"113.487482,23.192311",[],[],0,113.487482,23.192311,113.48212670823229,23.19492792814081,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413632920,180200,2,[],20,黄埔区,[],[],[],BZ7RP800EC,[],[],[],0,[],2022-05-27 11:27:04,[],黄埔区,440112,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],萝岗收费站(S8广佛肇高速出口),"113.488465,23.190403",[],[],0,113.488465,23.190403,113.48311321693558,23.19302353361497,180200,道路附属设施,收费站,收费站
[],[],440000,[],"{'cost': [], 'rating': []}",0,道路附属设施;收费站;收费站,[],0,3413635822,180200,2,[],20,黄埔区,[],[],[],B0FFGQ8U9H,[],[],[],0,[],2022-06-01 02:37:00,[],黄埔区,440112,广东省,[],广州市,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],长平收费站(G4京港澳高速入口),"113.484942,23.214977",[],[],0,113.484942,23.214977,113.4795764990033,23.21757837429828,180200,道路附属设施,收费站,收费站
